0.32323	0.40173	1.14122	32.9233
0.32374	0.40221	1.14147	32.9751
0.32424	0.40269	1.14171	33.0259
0.32475	0.40316	1.14196	33.0777
0.32525	0.40364	1.14221	33.1285
0.32576	0.40411	1.14246	33.1803
0.32626	0.40459	1.14270	33.2311
0.32677	0.40506	1.14295	33.2829
0.32727	0.40553	1.14320	33.3337
0.32778	0.40601	1.14345	33.3855
0.32828	0.40648	1.14369	33.4363
0.32879	0.40695	1.14394	33.4882
0.32929	0.40742	1.14419	33.5389
0.32980	0.40789	1.14443	33.5908
0.33030	0.40836	1.14468	33.6416
0.33081	0.40883	1.14493	33.6934
0.33131	0.40930	1.14517	33.7442
0.33182	0.40977	1.14542	33.7960
0.33232	0.41023	1.14567	33.8468
0.33283	0.41070	1.14592	33.8986
0.33333	0.41116	1.14616	33.9494
0.33384	0.41163	1.14641	34.0012
0.33434	0.41209	1.14666	34.0520
0.33485	0.41256	1.14690	34.1038
0.33535	0.41302	1.14715	34.1546
0.33586	0.41349	1.14740	34.2064
0.33636	0.41395	1.14764	34.2572
0.33687	0.41441	1.14789	34.3090
0.33737	0.41487	1.14814	34.3597
0.33788	0.41533	1.14838	34.4116
0.33838	0.41579	1.14863	34.4623
0.33889	0.41625	1.14887	34.5141
0.33939	0.41671	1.14912	34.5649
0.33990	0.41717	1.14937	34.6167
0.34040	0.41763	1.14961	34.6675
0.34091	0.41808	1.14986	34.7193
0.34141	0.41854	1.15011	34.7701
0.34192	0.41900	1.15035	34.8219
0.34242	0.41945	1.15060	34.8727
0.34293	0.41991	1.15085	34.9245
0.34343	0.42036	1.15109	34.9753
0.34394	0.42082	1.15134	35.0271
0.34444	0.42127	1.15159	35.0779
0.34495	0.42172	1.15183	35.1297
0.34545	0.42218	1.15208	35.1805
0.34596	0.42263	1.15232	35.2323
0.34646	0.42308	1.15257	35.2830
0.34697	0.42353	1.15282	35.3348
0.34747	0.42398	1.15306	35.3856
0.34798	0.42443	1.15331	35.4374
0.34848	0.42488	1.15356	35.4882
0.34899	0.42533	1.15380	35.5400
0.34949	0.42578	1.15405	35.5908
0.35000	0.42623	1.15430	35.6426
0.35051	0.42667	1.15454	35.6944
0.35101	0.42712	1.15479	35.7452
0.35152	0.42757	1.15503	35.7970
0.35202	0.42801	1.15528	35.8477
0.35253	0.42846	1.15553	35.8995
0.35303	0.42890	1.15577	35.9503
0.35354	0.42935	1.15602	36.0021
0.35404	0.42979	1.15627	36.0529
0.35455	0.43023	1.15651	36.1047
0.35505	0.43068	1.15676	36.1555
0.35556	0.43112	1.15700	36.2072
0.35606	0.43156	1.15725	36.2580
0.35657	0.43200	1.15750	36.3098
0.35707	0.43244	1.15774	36.3606
0.35758	0.43288	1.15799	36.4124
0.35808	0.43332	1.15824	36.4632
0.35859	0.43376	1.15848	36.5149
0.35909	0.43420	1.15873	36.5657
0.35960	0.43464	1.15898	36.6175
0.36010	0.43508	1.15922	36.6683
0.36061	0.43551	1.15947	36.7201
0.36111	0.43595	1.15971	36.7709
0.36162	0.43639	1.15996	36.8226
0.36212	0.43682	1.16021	36.8734
0.36263	0.43726	1.16045	36.9252
0.36313	0.43770	1.16070	36.9760
0.36364	0.43813	1.16095	37.0278
0.36414	0.43856	1.16119	37.0785
0.36465	0.43900	1.16144	37.1303
0.36515	0.43943	1.16169	37.1811
0.36566	0.43986	1.16193	37.2329
0.36616	0.44030	1.16218	37.2836
0.36667	0.44073	1.16243	37.3354
0.36717	0.44116	1.16267	37.3862
0.36768	0.44159	1.16292	37.4380
0.36818	0.44202	1.16317	37.4888
0.36869	0.44245	1.16341	37.5405
0.36919	0.44288	1.16366	37.5913
0.36970	0.44331	1.16391	37.6431
0.37020	0.44374	1.16415	37.6939
0.37071	0.44417	1.16440	37.7456
0.37121	0.44460	1.16465	37.7964
0.37172	0.44502	1.16489	37.8482
0.37222	0.44545	1.16514	37.8990
0.37273	0.44588	1.16539	37.9507
0.37323	0.44631	1.16564	38.0015
0.37374	0.44673	1.16588	38.0533
0.37424	0.44716	1.16613	38.1040
0.37475	0.44758	1.16638	38.1558
0.37525	0.44801	1.16662	38.2066
0.37576	0.44843	1.16687	38.2584
0.37626	0.44885	1.16712	38.3091
0.37677	0.44928	1.16737	38.3609
0.37727	0.44970	1.16761	38.4117
0.37778	0.45012	1.16786	38.4635
0.37828	0.45055	1.16811	38.5142
0.37879	0.45097	1.16835	38.5660
0.37929	0.45139	1.16860	38.6168
0.37980	0.45181	1.16885	38.6685
0.38030	0.45223	1.16910	38.7193
0.38081	0.45265	1.16934	38.7711
0.38131	0.45307	1.16959	38.8218
0.38182	0.45349	1.16984	38.8736
0.38232	0.45391	1.17009	38.9244
0.38283	0.45433	1.17033	38.9761
0.38333	0.45475	1.17058	39.0269
0.38384	0.45516	1.17083	39.0787
0.38434	0.45558	1.17108	39.1294
0.38485	0.45600	1.17133	39.1812
0.38535	0.45642	1.17157	39.2320
0.38586	0.45683	1.17182	39.2837
0.38636	0.45725	1.17207	39.3345
0.38687	0.45766	1.17232	39.3863
0.38737	0.45808	1.17257	39.4370
0.38788	0.45849	1.17281	39.4888
0.38838	0.45891	1.17306	39.5395
0.38889	0.45932	1.17331	39.5913
0.38939	0.45974	1.17356	39.6421
0.38990	0.46015	1.17381	39.6938
0.39040	0.46056	1.17405	39.7446
0.39091	0.46097	1.17430	39.7964
0.39141	0.46139	1.17455	39.8471
0.39192	0.46180	1.17480	39.8989
0.39242	0.46221	1.17505	39.9496
